activity_id;date;distance_in_m;split_no;average_speed_formatted;adjusted_grade_speed_formatted;average_speed;adjusted_grade_speed;elevation_difference_in_m;location;activity_type;pace_zone
10269736033;2023-11-23 17:24:49+00:00;1002,1;6;04:23;04:22;0 days 00:04:23.710526;0 days 00:04:22.329843;2,8;Austria;Run;Zone4
10090089250;2023-10-23 11:20:30+00:00;1002,3;31;04:23;04:24;0 days 00:04:23.763158;0 days 00:04:24.459103;-0,6;Austria;Run;Zone4
9833574517;2023-09-12 10:27:30+00:00;1002,4;5;04:23;04:34;0 days 00:04:23.789474;0 days 00:04:34.630137;-22,1;Austria;Run;Zone4
10348096621;2023-12-08 13:08:13+00:00;997,5;15;04:23;04:14;0 days 00:04:23.888889;0 days 00:04:14.464286;12,6;Austria;Run;Zone4
10090089250;2023-10-23 11:20:30+00:00;997,5;32;04:23;04:23;0 days 00:04:23.888889;0 days 00:04:23.888889;0,4;Austria;Run;Zone4
9568472073;2023-08-02 11:46:34+00:00;997,6;8;04:23;04:25;0 days 00:04:23.915344;0 days 00:04:25.319149;-5,0;Austria;Run;Zone4
9615176086;2023-08-09 17:46:39+00:00;1000,6;10;04:24;04:24;0 days 00:04:24.010554;0 days 00:04:24.708995;-2,4;Austria;Run;Zone4
10322935298;2023-12-03 07:55:12+00:00;997,8;22;04:24;04:24;0 days 00:04:24.668435;0 days 00:04:24.668435;0,6;Austria;Run;Zone4
10190343657;2023-11-09 18:28:00+00:00;1000,6;12;04:24;04:24;0 days 00:04:24.708995;0 days 00:04:24.708995;0,3;Austria;Run;Zone4
10269736033;2023-11-23 17:24:49+00:00;1001,2;4;04:24;04:24;0 days 00:04:24.867725;0 days 00:04:24.867725;0,2;Austria;Run;Zone4
10190343657;2023-11-09 18:28:00+00:00;1001,3;14;04:24;04:22;0 days 00:04:24.894180;0 days 00:04:22.808399;1,9;Austria;Run;Zone4
10322935298;2023-12-03 07:55:12+00:00;998,8;19;04:24;04:24;0 days 00:04:24.933687;0 days 00:04:24.232804;-0,6;Austria;Run;Zone4
9615176086;2023-08-09 17:46:39+00:00;1001,6;4;04:24;04:18;0 days 00:04:24.973545;0 days 00:04:18.811370;9,6;Austria;Run;Zone4
10322935298;2023-12-03 07:55:12+00:00;1001,8;20;04:25;04:25;0 days 00:04:25.026455;0 days 00:04:25.729443;-2,7;Austria;Run;Zone4
10066868743;2023-10-19 12:40:23+00:00;999,6;3;04:25;04:20;0 days 00:04:25.145889;0 days 00:04:20.312500;6,6;Austria;Run;Zone4
9693952970;2023-08-21 18:52:31+00:00;1002,3;8;04:25;04:29;0 days 00:04:25.158730;0 days 00:04:29.435484;-9,7;Austria;Run;Zone4
9634188427;2023-08-12 15:50:13+00:00;999,8;13;04:25;04:25;0 days 00:04:25.198939;0 days 00:04:25.904255;-3,2;Austria;Run;Zone4
9445222192;2023-07-13 17:33:51+00:00;1002,6;6;04:25;04:25;0 days 00:04:25.238095;0 days 00:04:25.941645;-3,3;Austria;Run;Zone4
9253602425;2023-06-12 19:09:33+00:00;1000,0;5;04:25;04:30;0 days 00:04:25.251989;0 days 00:04:30.270270;-10,7;Austria;Run;Zone4
9693952970;2023-08-21 18:52:31+00:00;993,6;10;04:25;04:14;0 days 00:04:25.668449;0 days 00:04:14.769231;16,7;Austria;Run;Zone4
10322935298;2023-12-03 07:55:12+00:00;996,4;41;04:25;04:26;0 days 00:04:25.706667;0 days 00:04:26.417112;-0,9;Austria;Run;Zone4
9445222192;2023-07-13 17:33:51+00:00;999,5;3;04:25;04:26;0 days 00:04:25.824468;0 days 00:04:26.533333;-2,4;Austria;Run;Zone4
10132897407;2023-10-30 21:20:27+00:00;1002,3;1;04:25;04:25;0 days 00:04:25.862069;0 days 00:04:25.158730;0,9;Austria;Run;Zone4
9962731819;2023-10-02 13:56:27+00:00;999,7;6;04:25;04:23;0 days 00:04:25.877660;0 days 00:04:23.773087;2,3;Austria;Run;Zone4
10322935298;2023-12-03 07:55:12+00:00;997,1;33;04:25;04:25;0 days 00:04:25.893333;0 days 00:04:25.186170;2,1;Austria;Run;Zone4
9615176086;2023-08-09 17:46:39+00:00;997,8;7;04:26;04:26;0 days 00:04:26.080000;0 days 00:04:26.080000;-0,7;Austria;Run;Zone4
9693952970;2023-08-21 18:52:31+00:00;998,1;4;04:26;04:22;0 days 00:04:26.160000;0 days 00:04:22.657895;4,0;Austria;Run;Zone4
9484158906;2023-07-19 21:31:17+00:00;1003,7;4;04:26;04:26;0 days 00:04:26.233422;0 days 00:04:26.233422;-1,5;Austria;Run;Zone4
9426445102;2023-07-10 19:07:10+00:00;998,7;5;04:26;04:26;0 days 00:04:26.320000;0 days 00:04:26.320000;-2,0;Austria;Run;Zone4
9615176086;2023-08-09 17:46:39+00:00;998,8;8;04:26;04:23;0 days 00:04:26.346667;0 days 00:04:23.535620;1,5;Austria;Run;Zone4
10322935298;2023-12-03 07:55:12+00:00;1005,6;26;04:26;04:26;0 days 00:04:26.737401;0 days 00:04:26.737401;-0,5;Austria;Run;Zone4
9469846085;2023-07-17 18:08:53+00:00;1000,4;4;04:26;04:26;0 days 00:04:26.773333;0 days 00:04:26.773333;-0,2;Austria;Run;Zone4
10256025834;2023-11-21 08:59:57+00:00;997,8;27;04:26;04:24;0 days 00:04:26.791444;0 days 00:04:24.668435;2,7;Austria;Run;Zone4
10322935298;2023-12-03 07:55:12+00:00;998,4;16;04:26;04:27;0 days 00:04:26.951872;0 days 00:04:27.667560;-2,1;Austria;Run;Zone4
9687898790;2023-08-20 18:39:00+00:00;998,5;2;04:26;04:29;0 days 00:04:26.978610;0 days 00:04:29.137466;-5,7;Austria;Run;Zone4
10024846604;2023-10-12 12:20:17+00:00;1001,4;1;04:27;04:27;0 days 00:04:27.040000;0 days 00:04:27.040000;-0,8;Austria;Run;Zone4
9848883738;2023-09-14 16:26:50+00:00;1001,4;4;04:27;04:32;0 days 00:04:27.040000;0 days 00:04:32.861035;-12,9;Austria;Run;Zone4
9983196705;2023-10-05 17:29:00+00:00;1002,0;4;04:27;04:26;0 days 00:04:27.200000;0 days 00:04:26.489362;0,3;Austria;Run;Zone4
9507782957;2023-07-23 16:20:08+00:00;1002,0;7;04:27;04:25;0 days 00:04:27.914439;0 days 00:04:25.079365;4,5;Austria;Run;Zone4
10190343657;2023-11-09 18:28:00+00:00;999,6;8;04:27;04:27;0 days 00:04:27.989276;0 days 00:04:27.989276;-0,6;Austria;Run;Zone4
10256025834;2023-11-21 08:59:57+00:00;1000,6;25;04:28;04:28;0 days 00:04:28.257373;0 days 00:04:28.978495;-2,8;Austria;Run;Zone4
10256025834;2023-11-21 08:59:57+00:00;1000,6;28;04:28;04:08;0 days 00:04:28.257373;0 days 00:04:08.905473;6,6;Austria;Run;Zone4
10342090293;2023-12-07 09:29:24+00:00;999,4;12;04:28;04:22;0 days 00:04:28.655914;0 days 00:04:22.309711;8,8;Austria;Run;Zone4
10322935298;2023-12-03 07:55:12+00:00;996,8;38;04:28;04:29;0 days 00:04:28.679245;0 days 00:04:29.405405;-1,7;Austria;Run;Zone4
10269736033;2023-11-23 17:24:49+00:00;996,9;3;04:28;04:27;0 days 00:04:28.706199;0 days 00:04:27.265416;0,7;Austria;Run;Zone4
9266575023;2023-06-14 19:31:17+00:00;1000,1;3;04:28;04:33;0 days 00:04:28.844086;0 days 00:04:33.251366;-9,5;Austria;Run;Zone4
10322935298;2023-12-03 07:55:12+00:00;1000,6;42;04:28;04:27;0 days 00:04:28.978495;0 days 00:04:27.540107;-2,1;Austria;Run;Zone4
10322935298;2023-12-03 07:55:12+00:00;998,0;11;04:29;04:28;0 days 00:04:29.002695;0 days 00:04:28.279570;2,0;Austria;Run;Zone3
9484158906;2023-07-19 21:31:17+00:00;998,2;5;04:29;04:31;0 days 00:04:29.056604;0 days 00:04:31.250000;-5,1;Austria;Run;Zone3
10049711034;2023-10-16 13:42:35+00:00;998,7;30;04:29;04:28;0 days 00:04:29.191375;0 days 00:04:28.467742;0,8;Austria;Run;Zone3
9412502393;2023-07-08 14:36:54+00:00;999,0;4;04:29;04:27;0 days 00:04:29.272237;0 days 00:04:27.112299;1,9;Austria;Run;Zone3
9713619008;2023-08-24 16:57:40+00:00;1000,8;14;04:29;04:36;0 days 00:04:29.757412;0 days 00:04:36.464088;-12,1;Austria;Run;Zone3
10217890971;2023-11-14 15:18:19+00:00;1001,0;23;04:29;04:29;0 days 00:04:29.811321;0 days 00:04:29.086022;1,2;Austria;Run;Zone3
9687898790;2023-08-20 18:39:00+00:00;998,6;5;04:29;04:30;0 days 00:04:29.891892;0 days 00:04:30.623306;-3,4;Austria;Run;Zone3
9426445102;2023-07-10 19:07:10+00:00;1001,3;6;04:29;04:31;0 days 00:04:29.892183;0 days 00:04:31.355014;-4,6;Austria;Run;Zone3
10217890971;2023-11-14 15:18:19+00:00;1001,6;24;04:29;04:24;0 days 00:04:29.973046;0 days 00:04:24.973545;5,0;Austria;Run;Zone3
9615176086;2023-08-09 17:46:39+00:00;999,1;6;04:30;04:28;0 days 00:04:30.027027;0 days 00:04:28.575269;-1,6;Austria;Run;Zone3
9266575023;2023-06-14 19:31:17+00:00;1001,9;6;04:30;04:34;0 days 00:04:30.053908;0 days 00:04:34.493151;-9,5;Austria;Run;Zone3
9484158906;2023-07-19 21:31:17+00:00;999,2;7;04:30;04:25;0 days 00:04:30.054054;0 days 00:04:25.039788;7,7;Austria;Run;Zone3
9757548261;2023-08-31 17:33:26+00:00;999,2;5;04:30;04:35;0 days 00:04:30.054054;0 days 00:04:35.261708;-12,5;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;999,3;29;04:30;04:25;0 days 00:04:30.081081;0 days 00:04:25.771277;7,6;Austria;Run;Zone3
9469846085;2023-07-17 18:08:53+00:00;999,4;7;04:30;04:30;0 days 00:04:30.108108;0 days 00:04:30.108108;-1,9;Austria;Run;Zone3
9568472073;2023-08-02 11:46:34+00:00;999,7;4;04:30;04:29;0 days 00:04:30.189189;0 days 00:04:29.460916;-1,4;Austria;Run;Zone3
10024846604;2023-10-12 12:20:17+00:00;1005,2;3;04:30;04:30;0 days 00:04:30.215054;0 days 00:04:30.215054;-0,9;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;1000,0;24;04:30;04:31;0 days 00:04:30.270270;0 days 00:04:31.739130;-2,6;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;997,4;25;04:30;04:30;0 days 00:04:30.298103;0 days 00:04:30.298103;-1,0;Austria;Run;Zone3
10114148700;2023-10-27 15:34:29+00:00;1000,2;10;04:30;04:31;0 days 00:04:30.324324;0 days 00:04:31.056911;-2,9;Austria;Run;Zone3
9824800816;2023-09-10 21:17:28+00:00;1000,3;1;04:30;04:32;0 days 00:04:30.351351;0 days 00:04:32.561308;-6,4;Austria;Run;Zone3
10322935298;2023-12-03 07:55:12+00:00;997,6;30;04:30;04:31;0 days 00:04:30.352304;0 days 00:04:31.086957;-3,1;Austria;Run;Zone3
10322935298;2023-12-03 07:55:12+00:00;1001,4;34;04:30;04:28;0 days 00:04:30.648649;0 days 00:04:28.471850;3,3;Austria;Run;Zone3
9412502393;2023-07-08 14:36:54+00:00;1001,6;5;04:30;04:31;0 days 00:04:30.702703;0 days 00:04:31.436314;-2,0;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;996,7;23;04:30;04:30;0 days 00:04:30.842391;0 days 00:04:30.842391;0,0;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;999,7;20;04:30;04:30;0 days 00:04:30.921409;0 days 00:04:30.921409;-0,6;Austria;Run;Zone3
9693952970;2023-08-21 18:52:31+00:00;1002,5;1;04:30;04:31;0 days 00:04:30.945946;0 days 00:04:31.680217;-2,8;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;1002,5;29;04:30;04:30;0 days 00:04:30.945946;0 days 00:04:30.945946;0,4;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;999,9;26;04:30;04:29;0 days 00:04:30.975610;0 days 00:04:29.514825;1,7;Austria;Run;Zone3
9412502393;2023-07-08 14:36:54+00:00;999,9;3;04:30;04:32;0 days 00:04:30.975610;0 days 00:04:32.452316;-3,0;Austria;Run;Zone3
9469846085;2023-07-17 18:08:53+00:00;1000,1;6;04:31;04:32;0 days 00:04:31.029810;0 days 00:04:32.506812;-4,1;Austria;Run;Zone3
9615176086;2023-08-09 17:46:39+00:00;1000,4;9;04:31;04:27;0 days 00:04:31.111111;0 days 00:04:27.486631;4,6;Austria;Run;Zone3
9782223302;2023-09-04 14:16:40+00:00;1000,5;21;04:31;04:24;0 days 00:04:31.138211;0 days 00:04:24.682540;10,6;Austria;Run;Zone3
9940483859;2023-09-29 00:27:06+00:00;1000,6;6;04:31;04:27;0 days 00:04:31.165312;0 days 00:04:27.540107;6,0;Austria;Run;Zone3
9568472073;2023-08-02 11:46:34+00:00;998,0;5;04:31;04:42;0 days 00:04:31.195652;0 days 00:04:42.719547;-23,2;Austria;Run;Zone3
10322935298;2023-12-03 07:55:12+00:00;1003,8;2;04:31;04:33;0 days 00:04:31.297297;0 days 00:04:33.514986;-5,9;Austria;Run;Zone3
9568472073;2023-08-02 11:46:34+00:00;1001,1;7;04:31;04:31;0 days 00:04:31.300813;0 days 00:04:31.300813;-2,5;Austria;Run;Zone3
10322935298;2023-12-03 07:55:12+00:00;1002,4;37;04:31;04:32;0 days 00:04:31.653117;0 days 00:04:32.391304;-2,3;Austria;Run;Zone3
9426445102;2023-07-10 19:07:10+00:00;999,7;3;04:31;04:33;0 days 00:04:31.657609;0 days 00:04:33.890411;-5,4;Austria;Run;Zone3
9803219814;2023-09-07 16:52:04+00:00;999,9;3;04:31;04:32;0 days 00:04:31.711957;0 days 00:04:32.452316;-2,1;Austria;Run;Zone3
10024936764;2023-10-12 12:36:40+00:00;1002,7;1;04:31;04:31;0 days 00:04:31.734417;0 days 00:04:31.734417;-0,4;Austria;Run;Zone3
9848883738;2023-09-14 16:26:50+00:00;997,3;6;04:31;04:35;0 days 00:04:31.743869;0 days 00:04:35.497238;-7,9;Austria;Run;Zone3
9253602425;2023-06-12 19:09:33+00:00;1000,1;8;04:31;04:26;0 days 00:04:31.766304;0 days 00:04:26.693333;8,1;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;1000,2;22;04:31;04:30;0 days 00:04:31.793478;0 days 00:04:30.324324;2,0;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;1003,2;21;04:31;04:32;0 days 00:04:31.869919;0 days 00:04:32.608696;-2,1;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;998,3;18;04:32;04:31;0 days 00:04:32.016349;0 days 00:04:31.277174;0,9;Austria;Run;Zone3
9266575023;2023-06-14 19:31:17+00:00;998,3;8;04:32;04:31;0 days 00:04:32.016349;0 days 00:04:31.277174;1,7;Austria;Run;Zone3
9484158906;2023-07-19 21:31:17+00:00;998,4;3;04:32;04:32;0 days 00:04:32.043597;0 days 00:04:32.786885;-1,4;Austria;Run;Zone3
9622244175;2023-08-10 18:37:04+00:00;1001,2;6;04:32;04:34;0 days 00:04:32.065217;0 days 00:04:34.301370;-7,3;Austria;Run;Zone3
9782223302;2023-09-04 14:16:40+00:00;996,6;15;04:32;04:32;0 days 00:04:32.295082;0 days 00:04:32.295082;-0,7;Austria;Run;Zone3
9824800816;2023-09-10 21:17:28+00:00;1002,2;10;04:32;04:13;0 days 00:04:32.336957;0 days 00:04:13.721519;23,2;Austria;Run;Zone3
10170662051;2023-11-06 12:27:01+00:00;1000,6;26;04:32;04:27;0 days 00:04:32.643052;0 days 00:04:27.540107;8,5;Austria;Run;Zone3
9253602425;2023-06-12 19:09:33+00:00;998,2;2;04:32;04:34;0 days 00:04:32.732240;0 days 00:04:34.986226;-5,0;Austria;Run;Zone3
9266575023;2023-06-14 19:31:17+00:00;998,3;7;04:32;04:34;0 days 00:04:32.759563;0 days 00:04:34.258242;-3,3;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;998,6;15;04:32;04:32;0 days 00:04:32.841530;0 days 00:04:32.841530;-0,9;Austria;Run;Zone3
10273011717;2023-11-24 10:33:09+00:00;998,7;10;04:32;04:29;0 days 00:04:32.868852;0 days 00:04:29.918919;3,6;Austria;Run;Zone3
9484158906;2023-07-19 21:31:17+00:00;998,7;6;04:32;04:30;0 days 00:04:32.868852;0 days 00:04:30.650407;2,7;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;998,8;6;04:32;04:36;0 days 00:04:32.896175;0 days 00:04:36.675900;-7,7;Austria;Run;Zone3
10024846604;2023-10-12 12:20:17+00:00;998,9;2;04:32;04:32;0 days 00:04:32.923497;0 days 00:04:32.923497;-0,5;Austria;Run;Zone3
9983196705;2023-10-05 17:29:00+00:00;996,4;3;04:32;04:32;0 days 00:04:32.986301;0 days 00:04:32.986301;-1,5;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;999,3;3;04:33;04:43;0 days 00:04:33.032787;0 days 00:04:43.087819;-18,9;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;999,7;20;04:33;04:30;0 days 00:04:33.142077;0 days 00:04:30.189189;2,6;Austria;Run;Zone3
9687898790;2023-08-20 18:39:00+00:00;999,9;4;04:33;04:32;0 days 00:04:33.196721;0 days 00:04:32.452316;-0,4;Austria;Run;Zone3
9507782957;2023-07-23 16:20:08+00:00;1000,0;4;04:33;04:36;0 days 00:04:33.224044;0 days 00:04:36.243094;-7,0;Austria;Run;Zone3
9803219814;2023-09-07 16:52:04+00:00;1003,1;4;04:33;04:36;0 days 00:04:33.324251;0 days 00:04:36.336088;-7,4;Austria;Run;Zone3
10300060390;2023-11-29 10:43:34+00:00;997,8;4;04:33;04:31;0 days 00:04:33.369863;0 days 00:04:31.880109;-0,3;Austria;Run;Zone3
10314704515;2023-12-02 08:45:23+00:00;1002,1;3;04:33;04:32;0 days 00:04:33.797814;0 days 00:04:32.309783;0,9;Austria;Run;Zone3
9940483859;2023-09-29 00:27:06+00:00;1002,1;4;04:33;04:33;0 days 00:04:33.797814;0 days 00:04:33.051771;0,5;Austria;Run;Zone3
9266575023;2023-06-14 19:31:17+00:00;1002,4;5;04:33;04:32;0 days 00:04:33.879781;0 days 00:04:32.391304;1,1;Austria;Run;Zone3
10322935298;2023-12-03 07:55:12+00:00;1000,1;39;04:34;04:34;0 days 00:04:34;0 days 00:04:34;-0,7;Austria;Run;Zone3
10322935298;2023-12-03 07:55:12+00:00;1000,3;29;04:34;04:32;0 days 00:04:34.054795;0 days 00:04:32.561308;0,9;Austria;Run;Zone3
9507782957;2023-07-23 16:20:08+00:00;997,6;3;04:34;04:34;0 days 00:04:34.065934;0 days 00:04:34.065934;-2,0;Austria;Run;Zone3
9687898790;2023-08-20 18:39:00+00:00;1000,4;3;04:34;04:31;0 days 00:04:34.082192;0 days 00:04:31.847826;2,7;Austria;Run;Zone3
10322935298;2023-12-03 07:55:12+00:00;1003,6;40;04:34;04:36;0 days 00:04:34.207650;0 days 00:04:36.473829;-5,7;Austria;Run;Zone3
10049711034;2023-10-16 13:42:35+00:00;1000,9;26;04:34;04:37;0 days 00:04:34.219178;0 days 00:04:37.257618;-5,9;Austria;Run;Zone3
10322935298;2023-12-03 07:55:12+00:00;1000,9;36;04:34;04:33;0 days 00:04:34.219178;0 days 00:04:33.469945;0,8;Austria;Run;Zone3
9757548261;2023-08-31 17:33:26+00:00;1001,0;4;04:34;04:43;0 days 00:04:34.246575;0 days 00:04:43.569405;-17,9;Austria;Run;Zone3
10060941444;2023-10-18 12:17:16+00:00;1001,4;4;04:34;04:37;0 days 00:04:34.356164;0 days 00:04:37.396122;-7,1;Austria;Run;Zone3
9803219814;2023-09-07 16:52:04+00:00;997,0;5;04:34;04:32;0 days 00:04:34.655647;0 days 00:04:32.404372;4,4;Austria;Run;Zone3
9713619008;2023-08-24 16:57:40+00:00;999,9;7;04:34;04:38;0 days 00:04:34.697802;0 days 00:04:38.523677;-8,4;Austria;Run;Zone3
9693952970;2023-08-21 18:52:31+00:00;1000,1;9;04:34;04:28;0 days 00:04:34.752747;0 days 00:04:28.123324;9,3;Austria;Run;Zone3
9824800816;2023-09-10 21:17:28+00:00;1000,5;8;04:34;04:38;0 days 00:04:34.862637;0 days 00:04:38.690808;-6,8;Austria;Run;Zone3
10269736033;2023-11-23 17:24:49+00:00;995,1;7;04:34;04:35;0 days 00:04:34.889503;0 days 00:04:35.650970;-1,3;Austria;Run;Zone3
10030133312;2023-10-13 10:22:25+00:00;1000,6;6;04:34;04:46;0 days 00:04:34.890110;0 days 00:04:46.704871;-23,1;Austria;Run;Zone3
9339347850;2023-06-26 17:48:08+00:00;1000,7;2;04:34;04:34;0 days 00:04:34.917582;0 days 00:04:34.917582;-0,4;Austria;Run;Zone3
9445222192;2023-07-13 17:33:51+00:00;1001,0;2;04:35;04:35;0 days 00:04:35;0 days 00:04:35.757576;-2,9;Austria;Run;Zone3
10322935298;2023-12-03 07:55:12+00:00;1001,2;28;04:35;04:33;0 days 00:04:35.054945;0 days 00:04:33.551913;2,4;Austria;Run;Zone3
10114148700;2023-10-27 15:34:29+00:00;1001,3;11;04:35;04:34;0 days 00:04:35.082418;0 days 00:04:34.328767;0,7;Austria;Run;Zone3
10314704515;2023-12-02 08:45:23+00:00;999,1;2;04:35;04:35;0 days 00:04:35.234160;0 days 00:04:35.994475;-3,2;Austria;Run;Zone3
9880066279;2023-09-19 13:02:48+00:00;999,3;12;04:35;04:33;0 days 00:04:35.289256;0 days 00:04:33.032787;-0,1;Austria;Run;Zone3
10217890971;2023-11-14 15:18:19+00:00;999,5;22;04:35;04:34;0 days 00:04:35.344353;0 days 00:04:34.587912;-0,8;Austria;Run;Zone3
9782223302;2023-09-04 14:16:40+00:00;999,6;16;04:35;04:34;0 days 00:04:35.371901;0 days 00:04:34.615385;0,0;Austria;Run;Zone3
9693952970;2023-08-21 18:52:31+00:00;1000,6;5;04:35;04:22;0 days 00:04:35.647383;0 days 00:04:22.624672;19,2;Austria;Run;Zone3
9833574517;2023-09-12 10:27:30+00:00;1000,8;4;04:35;04:38;0 days 00:04:35.702479;0 days 00:04:38;-4,7;Austria;Run;Zone3
9469846085;2023-07-17 18:08:53+00:00;1001,2;5;04:35;04:36;0 days 00:04:35.812672;0 days 00:04:36.574586;-1,0;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;1001,3;2;04:35;04:38;0 days 00:04:35.840220;0 days 00:04:38.138889;-5,3;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;1001,4;13;04:35;04:41;0 days 00:04:35.867769;0 days 00:04:41.292135;-9,8;Austria;Run;Zone3
10348096621;2023-12-08 13:08:13+00:00;1001,5;10;04:35;04:37;0 days 00:04:35.895317;0 days 00:04:37.423823;-3,6;Austria;Run;Zone3
9432968418;2023-07-11 18:46:18+00:00;1001,8;6;04:35;04:39;0 days 00:04:35.977961;0 days 00:04:39.832402;-8,3;Austria;Run;Zone3
9445222192;2023-07-13 17:33:51+00:00;1002,1;1;04:36;04:36;0 days 00:04:36.060606;0 days 00:04:36.823204;-2,8;Austria;Run;Zone3
9687898790;2023-08-20 18:39:00+00:00;1002,4;6;04:36;04:38;0 days 00:04:36.143251;0 days 00:04:38.444444;-5,7;Austria;Run;Zone3
9426445102;2023-07-10 19:07:10+00:00;999,9;2;04:36;04:38;0 days 00:04:36.215470;0 days 00:04:38.523677;-6,5;Austria;Run;Zone3
9586108011;2023-08-05 08:29:14+00:00;1000,2;3;04:36;04:36;0 days 00:04:36.298343;0 days 00:04:36.298343;-2,0;Austria;Run;Zone3
10348096621;2023-12-08 13:08:13+00:00;997,6;9;04:36;04:37;0 days 00:04:36.343490;0 days 00:04:37.111111;-2,8;Austria;Run;Zone3
9661190861;2023-08-16 18:04:31+00:00;999,1;2;04:36;04:39;0 days 00:04:36.759003;0 days 00:04:39.859944;-7,4;Austria;Run;Zone3
9634188427;2023-08-12 15:50:13+00:00;999,6;3;04:36;04:44;0 days 00:04:36.897507;0 days 00:04:44.786325;-15,4;Austria;Run;Zone3
10008135318;2023-10-09 16:26:10+00:00;999,7;28;04:36;04:36;0 days 00:04:36.925208;0 days 00:04:36.925208;-0,5;Austria;Run;Zone3
9833574517;2023-09-12 10:27:30+00:00;1002,5;9;04:36;04:36;0 days 00:04:36.933702;0 days 00:04:36.170799;1,1;Austria;Run;Zone3
9502082469;2023-07-22 18:40:44+00:00;1003,0;1;04:37;04:37;0 days 00:04:37.071823;0 days 00:04:37.839335;-3,0;Austria;Run;Zone3
9634188427;2023-08-12 15:50:13+00:00;1000,5;2;04:37;04:38;0 days 00:04:37.146814;0 days 00:04:38.690808;-5,0;Austria;Run;Zone3
9586108011;2023-08-05 08:29:14+00:00;997,9;11;04:37;04:37;0 days 00:04:37.194444;0 days 00:04:37.194444;-0,3;Austria;Run;Zone3
10348096621;2023-12-08 13:08:13+00:00;1000,9;12;04:37;04:36;0 days 00:04:37.257618;0 days 00:04:36.491713;-0,3;Austria;Run;Zone3
10190343657;2023-11-09 18:28:00+00:00;1001,0;7;04:37;04:36;0 days 00:04:37.285319;0 days 00:04:36.519337;0,3;Austria;Run;Zone3
9782223302;2023-09-04 14:16:40+00:00;1001,0;17;04:37;04:25;0 days 00:04:37.285319;0 days 00:04:25.517241;3,4;Austria;Run;Zone3
9568472073;2023-08-02 11:46:34+00:00;998,4;10;04:37;04:36;0 days 00:04:37.333333;0 days 00:04:36.565097;0,0;Austria;Run;Zone3
9880066279;2023-09-19 13:02:48+00:00;998,5;19;04:37;04:37;0 days 00:04:37.361111;0 days 00:04:37.361111;-0,7;Austria;Run;Zone3
10152810766;2023-11-03 12:06:03+00:00;1001,3;1;04:37;04:38;0 days 00:04:37.368421;0 days 00:04:38.913649;-4,6;Austria;Run;Zone3
9469846085;2023-07-17 18:08:53+00:00;999,5;3;04:37;04:37;0 days 00:04:37.638889;0 days 00:04:37.638889;0,2;Austria;Run;Zone3
10114148700;2023-10-27 15:34:29+00:00;999,6;13;04:37;04:37;0 days 00:04:37.666667;0 days 00:04:37.666667;-0,2;Austria;Run;Zone3
9713619008;2023-08-24 16:57:40+00:00;997,5;15;04:37;04:25;0 days 00:04:37.855153;0 days 00:04:25.292553;17,3;Austria;Run;Zone3
9586108011;2023-08-05 08:29:14+00:00;1001,0;4;04:38;04:41;0 days 00:04:38.055556;0 days 00:04:41.179775;-7,2;Austria;Run;Zone3
10342090293;2023-12-07 09:29:24+00:00;1001,0;13;04:38;04:20;0 days 00:04:38.055556;0 days 00:04:20.677083;20,6;Austria;Run;Zone3
9634188427;2023-08-12 15:50:13+00:00;1001,3;12;04:38;04:38;0 days 00:04:38.138889;0 days 00:04:38.138889;-0,6;Austria;Run;Zone3
9713619008;2023-08-24 16:57:40+00:00;1001,3;4;04:38;04:41;0 days 00:04:38.138889;0 days 00:04:41.264045;-5,6;Austria;Run;Zone3
9568472073;2023-08-02 11:46:34+00:00;1001,6;2;04:38;04:40;0 days 00:04:38.222222;0 days 00:04:40.560224;-6,2;Austria;Run;Zone3
9253602425;2023-06-12 19:09:33+00:00;996,1;9;04:38;04:21;0 days 00:04:38.240223;0 days 00:04:21.443570;20,6;Austria;Run;Zone3
9940483859;2023-09-29 00:27:06+00:00;999,0;5;04:38;04:38;0 days 00:04:38.272981;0 days 00:04:38.272981;-1,2;Austria;Run;Zone3
10322935298;2023-12-03 07:55:12+00:00;1001,8;43;04:38;04:39;0 days 00:04:38.277778;0 days 00:04:39.052925;-3,7;Austria;Run;Zone3
